party,text,year,manifesto
afd,In diesem Zusammenhang wollen wir auch das begleitete Fahren bereits ab 16 Jahren ermöglichen.,2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 43 Die deutsche Automobilindustrie als Leitindustrie erhalten Die AfD sieht die strategische Bedeutung der deutschen Automobilund Zulieferindustrie.",2025,afd_2025
afd,"Gerade der für den Großteil der Arbeitsplätze verantwortliche Mittelstand, insbesondere der metallverarbeitenden Industrie, ist abhängig vom Fortbestand des Verbrennungsmotors.",2025,afd_2025
afd,"Es ist daher die Aufgabe der Bundesregierung, auf nationaler und europäischer Ebene für eine technologieoffene Gesetzgebung zu sorgen.",2025,afd_2025
afd,"Die heutige einseitige Bevorzugung von Elektromobilität ist sofort zu stoppen, ebenso die Finanzierung der Ladeinfrastruktur aus öffentlichen Mitteln.",2025,afd_2025
afd,Diese kann aus Gründen mangelnder Stromkapazitäten und Infrastruktur gar nicht flächendeckend eingesetzt werden.,2025,afd_2025
afd,Die Batterieproduktion belastet die Umwelt außerdem weit stärker als der Verbrennungsmotor.,2025,afd_2025
afd,"Ob der Verbrennungsmotor eines Tages durch andere Antriebsformen abgelöst wird oder weiter existiert, muss wieder eine Frage des technischen Fortschritts sowie des Marktes werden und darf nicht auf ideologischer Verbotspolitik basieren.",2025,afd_2025
afd,"Wenn die bestehende, realitätsfremde EU-CO₂-Reduktionsgesetzgebung im Verkehrssektor nicht verhindert werden kann, sind synthetische Kraftstoffe als zukunftsfähiger Treibstoff für Verbrennungsmotoren zu berücksichtigen.",2025,afd_2025
afd,"Fahrzeuge mit Verbrennungsmotor, welche mit synthetischem Kraftstoff angetrieben werden, müssen hinsichtlich Ihrer Abgabenlast gegenüber elektrisch angetriebenen Fahrzeugen eine Gleichbehandlung erfahren.",2025,afd_2025
afd,Dies gilt sowohl für den Energieträger selbst als auch für das Fahrzeug insgesamt.,2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 44 Bundesautobahnen entlasten – Transitverkehr auf Schiene und Wasserwege verlagern Die AfD lehnt ein generelles Tempolimit auf Bundesautobahnen strikt ab.",2025,afd_2025
afd,Stattdessen wollen wir die wirklichen Probleme anpacken.,2025,afd_2025
afd,Viele Autobahnen und Brücken in Deutschland müssen seit langem dringend saniert und instandgesetzt werden.,2025,afd_2025
afd,Das geht nur mit effizienten Maßnahmen in der Planung und Ausführung von Baustellen sowie dem Wegfall der Umweltverträglichkeitsprüfung bei Ersatzbauten.,2025,afd_2025
afd,Zudem fordert die AfD mehr Lkw-Parkplätze sowie konsequente Anwendung bestehender Lkw-Überholverbote zur Sicherheit aller Verkehrsteilnehmer.,2025,afd_2025
afd,"Die massive CO₂-bezogene Erhöhung der Lkw-Maut muss zurückgenommen werden, da sie vor allem die Waren verteuert.",2025,afd_2025
afd,"Um die Wettbewerbsfähigkeit deutscher Spediteure zu sichern, wollen wir die Einhaltung der Kabotage- und Sozialvorschriften bei ausländischen Spediteuren konsequent überwachen.",2025,afd_2025
afd,Hierzu sollen sowohl die Mautdaten als auch die Daten aus dem intelligenten Fahrtenschreiber genutzt werden.,2025,afd_2025
afd,Das Konzept der „Rollenden Landstraße“ und des Containerumschlages soll für die Transitverbindungen durch Deutschland mit regelmäßigen Taktungen etabliert werden.,2025,afd_2025
afd,"Das Netz an Verladestellen und multimodalen Güterverkehrszentren (Straße, Schiene und Wasserwege) ist zu verdichten.",2025,afd_2025
afd,"Wir setzen uns für eine zukunftssichere Sanierung des stark vernachlässigten Bundeswasserstraßennetzes, die Sicherung des Hafenstandortes Deutschland und Anreize für Reeder ein, um wieder unter deutscher Flagge zu fahren und deutsche Seeleute zu beschäftigen.",2025,afd_2025
afd,"Sicherer, sauberer und verlässlicher Schienenverkehr Für den Schienenpersonenverkehr muss Deutschland ein besser ausgebautes und abgestimmtes öffentliches Nah- und Fernverkehrsnetz erhalten, das sich am einfachen und zuverlässigen Modell der Schweiz orientiert.",2025,afd_2025
afd,"Das Bundesschienennetz muss real dem Gemeinwohl BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 45 dienen und effizient betrieben werden.",2025,afd_2025
afd,"Der Bahnkonzern muss dafür in eine GmbH umgewandelt und so strukturiert werden, dass der Bund seine Infrastruktursparte wirksam steuern kann.",2025,afd_2025
afd,"Pünktlichkeit, Sicherheit und Sauberkeit sowie eine optimale Taktung und Vernetzung von Bus-, Bahn- und Flugverkehr müssen gewährleistet werden.",2025,afd_2025
afd,Die AfD unterstützt den Ausbau des zu lange vernachlässigten Schienennetzes – insbesondere die Beseitigung von Engpässen und die Erweiterung des Hochgeschwindigkeitsnetzes.,2025,afd_2025
afd,Das Deutschlandticket muss zu einem ehrlichen Preis angeboten werden; die vorhandenen Mittel sollen für die Verbesserung des Angebots und des Schienennetzes ausgegeben werden und nicht für Subventionen.,2025,afd_2025
afd,"Die AfD setzt sich dafür ein, das überkomplexe Europäische Signalsystem ETCS auf den kleinsten gemeinsamen Nenner zu reduzieren, um damit europaweit Kompatibilität zu gewährleisten, Kosten zu reduzieren und die Kapazität des Netzes erheblich zu erhöhen.",2025,afd_2025
afd,Flugverkehr als Wirtschaftsfaktor stärken Der globale Flugverkehr ist von elementarer Bedeutung für den Wirtschaftsstandort Deutschland und darf nicht kurzsichtig einer unwissenschaftlichen Klima-Hysterie geopfert werden.,2025,afd_2025
afd,Deutschlands Flughäfen sind als Wirtschaftsfaktor zu stärken.,2025,afd_2025
afd,Nach dem Ende der Corona-Einschränkungen haben – abgesehen von Deutschland – alle Länder Europas das Vor-Corona-Niveau längst wieder erreicht.,2025,afd_2025
afd,"Die deutschen Flughäfen und Fluggesellschaften leiden dagegen unter überbordenden, rein ideologisch begründeten Nebenkosten, die sie nur begrenzt an ihre Kunden weitergeben können.",2025,afd_2025
afd,"Viele Flüge werden dadurch unrentabel, weshalb es bereits zu erheblichen Verkehrsverlagerungen ins Ausland kommt.",2025,afd_2025
afd,Ideologisch motivierte Verbote von Inlands- und Kurzstreckenflügen lehnen wir ab.,2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 46 Die AfD befürwortet die Abschaffung der Luftverkehr- und Ticketsteuer und richtet sich gegen unrealistische EU-CO₂-Reduktionsziele.",2025,afd_2025
afd,"Deutsche Seehäfen schützen Deutschland verfügt unter anderem mit Hamburg, Bremen, Wilhelmshaven, Rostock und Lübeck über mehrere große Seehäfen, die von zentraler Bedeutung für den Güterumschlag und die gesamte deutsche Wirtschaft sind.",2025,afd_2025
afd,"Zunehmend geraten die deutschen Seehäfen aber unter Druck und werden von der internationalen Konkurrenz, wie zum Beispiel in Rotterdam und Antwerpen, abgehängt.",2025,afd_2025
afd,"Wir befürworten daher eine konsequente Reduktion von Gebühren und bürokratischen Vorschriften, insbesondere von belastenden Klimaschutzbestimmungen, sowie eine Förderung der Digitalisierung, private Investitionen und Beteiligungen an unseren Häfen.",2025,afd_2025
afd,"Wir lehnen es jedoch ab, dass staatliche oder staatsnahe Akteure aus dem Nicht-EU-Ausland an wichtigen Hafenunternehmen, insbesondere Hafenterminals und ihren Muttergesellschaften, Anteile erwerben.",2025,afd_2025
afd,"Generell gilt, dass Seehäfen Bestandteil der Kritischen Infrastruktur sind und deshalb unter deutscher Kontrolle bleiben müssen.",2025,afd_2025
afd,DIGITALISIERUNG Die Digitalisierung ist aus der modernen Gesellschaft nicht mehr wegzudenken.,2025,afd_2025
afd,"Sie bestimmt fast alle Lebensbereiche, übernimmt Regelaufgaben und demokratisiert Informationsaustausch.",2025,afd_2025
afd,Die AfD begrüßt diese Entwicklung.,2025,afd_2025
afd,"Als freiheitliche Partei wendet sich die AfD allerdings gegen jede Anwendung der Digitalisierung, die totalitäre Strukturen befördert.",2025,afd_2025
afd,Aus diesem Grund hat Datenschutz für uns einen hohen Stellenwert.,2025,afd_2025
afd,"Als Partei, die Recht und Demokratie wahrt, fordert die AfD die Umsetzung rechtsstaatlicher Prinzipien auch im Bereich der Digitalisierung.",2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 47 Analoges Leben In einer zunehmend digitalisierten Welt müssen die Abwehrrechte der Bürger gegenüber dem Staat gestärkt werden.",2025,afd_2025
afd,"Die möglichst direkte und weitgehende Kontrolle und Verfügungsgewalt über die persönlichen Informationen, Eigentum und Vermögen sind essenziell für die grundgesetzlich fixierten Abwehrrechte des Bürgers gegenüber dem Staat und für das Gefühl, selbstbestimmt leben und sich frei ausdrücken zu können.",2025,afd_2025
afd,Darum setzt sich die AfD für die Anerkennung des Rechts der Bürger auf ein analoges Leben außerhalb der digitalisierten Verwaltungs- und Alltagsabläufe als allgemeines Bürgerrecht ein und für den uneingeschränkten Erhalt des Bargeldes als gesetzliches Zahlungsmittel.,2025,afd_2025
afd,"Datensammelkrake Staat und Social Scoring (Sozialbewertung) In China ist ein Social-Profiling (soziale Musteranalyse) und „SocialCredit-System“ (Gesellschaftliches Bonitätssystem) für Bürger installiert worden, mit dem die Bürger für wohlfeiles Verhalten belohnt und bei nicht opportunem Verhalten empfindlich in ihren Freiheiten eingeschränkt werden. Ähnliche Überlegungen sind in mehreren westlichen Ländern unter anderem in Verbindung mit sogenannten 15-Minuten-Städten zu beobachten.",2025,afd_2025
afd,Die AfD lehnt jegliche derartige Bestrebungen ab.,2025,afd_2025
afd,"Digitale Assistenzsysteme Durch die technische Entwicklung lassen sich immer mehr elektronische Systeme präzise lokalisieren und überwachen, auch ohne Zustimmung und Wissen der Nutzer.",2025,afd_2025
afd,"Unternehmen und staatliche Institutionen nutzen diese technischen Möglichkeiten, um das Leben der Bürger und Verbraucher bis ins letzte Detail auszuforschen.",2025,afd_2025
afd,"Als Beispiele sind hier die Handyortung zu nennen, das eCall-System, BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 48 automatische Geschwindigkeitsüberwachung und die ferngesteuerte Stilllegung von Fahrzeugen.",2025,afd_2025
afd,Dadurch lassen sich detaillierte Nutzungsund Bewegungsprofile erstellen.,2025,afd_2025
afd,Schon das Wissen um die Aufzeichnung und Zusammenführung solcher Daten beeinflusst die Bürger in ihrem Verhalten.,2025,afd_2025
afd,"Wir fordern die Einschränkung der Ortung und Geräteüberwachung auf das geringste notwendige Maß, sowie die verpflichtende Möglichkeit der Abschaltung durch den Anwender.",2025,afd_2025
afd,Weiterhin fordern wir vollständige Transparenz hinsichtlich der Überwachungsmöglichkeiten gegenüber dem Anwender.,2025,afd_2025
afd,"Wir setzen uns ausdrücklich für die Abschaffung des verpflichtenden Geschwindigkeitswarners (Intelligent Speed Assistance) ein, da es den Fahrer bevormundet.",2025,afd_2025
afd,"Kampf gegen Desinformation Kritische und vermeintlich störende Meinungen, solange sie nicht die Grenze zur Strafbarkeit überschreiten, gehören zum verfassungsrechtlich garantierten Recht eines jeden Bürgers unseres Landes.",2025,afd_2025
afd,Die Äußerung der freien Meinung in Medien jeglicher Art stellt auch eine Kontrollmöglichkeit des Bürgers gegenüber dem Staat dar.,2025,afd_2025
afd,Die freie Meinungsäußerung schließt auch das Recht auf Irrtum ein.,2025,afd_2025
afd,"In letzter Zeit wird jedoch durch öffentlich-rechtliche sowie „nicht-staatliche“ Akteure versucht, die Meinungsfreiheit durch direkte Verbote oder Delegitimierung kritischer Meinungen einzuschränken.",2025,afd_2025
afd,"Immer mehr öffentlich-rechtliche sowie nicht-staatliche Akteure, sogenannte „NGOs“, wie zum Beispiel „Faktenchecker“ oder „Correctiv“, werden über staatliche Beauftragung und Finanzierung für Desinformationskampagnen eingespannt.",2025,afd_2025
afd,Beispielhaft sei hier an die Kampagnen für die Corona-Impfung erinnert.,2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 49 Auch die Bundesregierung selbst nutzt den Einfluss auf SocialMedia-Plattformen direkt zur Überwachung und Steuerung des Gedankenaustausches ihrer Bürger.",2025,afd_2025
afd,"Ein wirkmächtiges Instrument ist dabei das NetzDG, da dieses Social-Media-Plattformen zwingt, Inhalte binnen kürzester Zeit zu löschen.",2025,afd_2025
afd,"EU-Initiativen wie der „Code of Practice on Disinformation“ werden in Stellung gebracht, um legitime Meinungen als Desinformation abzustempeln und zu zensieren.",2025,afd_2025
afd,"Wir fordern die Beendigung jeglicher Finanzierung von nichtstaatlichen Akteuren, die auf die freie Meinungsbildung einwirken oder diese zu unterdrücken versuchen.",2025,afd_2025
afd,Die Finanzierung von NGOs muss offengelegt werden.,2025,afd_2025
afd,Deshalb lehnen wir auch die Implementierung des europäischen „Digital Services Act (DSA)“ in Deutschland entschieden ab und werden das NetzDG rückabwickeln.,2025,afd_2025
afd,Eine Demokratie braucht kein „Wahrheitsministerium“ und muss die Meinungen ihrer Bürger ertragen – sonst wird sie zur Diktatur.,2025,afd_2025
afd,"DSGVO Die DSGVO kommt ihrem eigentlichen Ziel, nämlich Datenschutz und informationelle Selbstbestimmung, nur schlecht nach, belastet aber gerade kleine und mittlere Unternehmen und die Verbraucher, beispielsweise mit omnipräsenten Einwillungsabfragen.",2025,afd_2025
afd,"Daher fordert die AfD die Abschaffung der DSGVO und Rückkehr zu einem schlanken, aber effektiven Bundesdatenschutzgesetz.",2025,afd_2025
afd,"Datenschutzbehörden will die AfD in ihrer Rolle stärken und auch gegenüber staatlichen Stellen sanktionsfähig machen, da der Staat dieselben Datenschutzregeln wie der Bürger einzuhalten hat.",2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 50 Digitale Souveränität Die AfD fordert die Erstellung einer Bundesstrategie für digitale Souveränität, um die Autonomie der Bürger im digitalen Zeitalter zu gewährleisten und staatliche Institutionen sowie kritische Infrastruktur effektiv zu schützen.",2025,afd_2025
afd,"Zu Elementen dieser Strategie gehören zum Beispiel Open-Source-Techniken und dezentrale Systeme, wie auch die Entwicklung bundeseigener Hard- und Software für Kritische Infrastruktur.",2025,afd_2025
afd,"Wir lehnen eine Beteiligung chinesischer Konzerne, die de facto unter Kontrolle der Kommunistischen Partei Chinas stehen, am Ausbau der digitalen Infrastruktur in Deutschland ab.",2025,afd_2025
afd,Künstliche Intelligenz KI-Systeme stellen einen großen Wachstumsmarkt dar; von diesen können und wollen wir uns in Deutschland nicht abkoppeln.,2025,afd_2025
afd,"Deshalb sind effektive gesetzliche Rahmenbedingungen notwendig, die den Einsatz zum Beispiel in Medizintechnik und Verkehrswesen ermöglichen.",2025,afd_2025
afd,Voraussetzung für den Einsatz von KI ist jederzeit verfügbare kostengünstige Energie.,2025,afd_2025
afd,"Gleichzeitig kann KI aber auch ein Risiko speziell für Kritische Infrastruktur, Verkehrstechnik und bürgerliche Freiheiten darstellen.",2025,afd_2025
afd,"Die zentralistische Regulierung dieser Themen durch die EU, wie durch den Cybersecurity Act, Ethik-Leitlinien für KI und den Artificial Intelligence Act, lehnt die AfD ab und fordert praxisnahe, nationale Lösungen.",2025,afd_2025
afd,"BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES BAUEN, WOHNEN, INFRASTRUKTUR, ENERGIE, VERKEHR UND DIGITALES 51  FINANZEN UND STEUERN ZEIT FÜR WOHLSTAND 54 Der Staat erhebt Steuern auch mit dem Ziel, durch gezielte öffentliche Investitionen und staatliche Verwaltung die Sicherheit der Menschen zu gewährleisten und die Lebensverhältnisse insgesamt zu verbessern.",2025,afd_2025
afd,"Weniger Bürokratie, mehr Eigenverantwortung und ein effizienterer Einsatz öffentlicher Mittel sind wichtige Voraussetzungen für ein zukunftsfähiges Deutschland.",2025,afd_2025
afd,Trotz gegenwärtig hoher Steuereinnahmen lassen die ständig steigenden konsumtiven Ausgaben zunehmend weniger Raum für notwendige Investitionen.,2025,afd_2025
afd,In der Folge führt dies zu Forderungen nach Steuererhöhungen und zusätzlichen Schulden.,2025,afd_2025
afd,"Wir setzen uns für eine Abkehr von übermäßiger Besteuerung und im Gegenzug für Ausgabendisziplin ein, um die Privathaushalte und unsere Unternehmen zu stärken sowie die Schuldenbremse einzuhalten und Verschuldung zurückführen.",2025,afd_2025
afd,"Wir planen, das komplexe deutsche Steuerrecht zu vereinfachen.",2025,afd_2025
afd,"BUNDESHAUSHALT KONSOLIDIEREN, STEUERVER- SCHWENDUNG BEENDEN, SCHULDENBREMSE EINHALTEN Deutschland hat kein Einnahmen-, sondern ein Ausgabenproblem.",2025,afd_2025
afd,"Trotz nach wie vor hoher Steuereinnahmen gelingt es der Bundesregierung regelmäßig nicht, einen Bundeshaushalt ohne weitere Neuverschuldung einzubringen.",2025,afd_2025
afd,Wir dürfen die nachfolgenden Generationen nicht weiter mit Schulden und Zinsen belasten.,2025,afd_2025
afd,"Deshalb fordern wir, Steuerverschwendung zu vermeiden.",2025,afd_2025
afd,"Als wesentliche Beispiele seien der Abbau von sinnlosen, der vorgeblichen „Klimarettung” geschuldeten Ausgaben genannt, sowie die Beendigung der Finanzierung von überflüssigen Prestigeprojekten, insbesondere im Ausland.",2025,afd_2025
afd,Unter anderem sind die Beitragszahlungen von (2023) knapp 30 Milliarden Euro an die EU drastisch zu reduzieren.,2025,afd_2025
afd,Die im Grundgesetz festgeschriebene Schuldenbremse ist einzuhalten.,2025,afd_2025
afd,Die AfD lehnt jedwede Aufweichung der Schuldenbremse entschieden ab.,2025,afd_2025
afd,FINANZEN UND STEUERN 55 Konnexitätsprinzip einhalten Das Konnexitätsprinzip wird im Artikel 104a des Grundgesetzes geregelt.,2025,afd_2025
afd,"Es besagt, dass diejenige staatliche Ebene, die eine Ausgabe veranlasst, auch die damit verbundene Finanzierung zu leisten hat („Wer bestellt, bezahlt“).",2025,afd_2025
afd,"In der Praxis wird dieses Prinzip zulasten insbesondere der Kommunen nicht durchgehend eingehalten, was dort zu erheblichen finanziellen Belastungen führt.",2025,afd_2025
afd,Wir fordern die strikte Einhaltung des verfassungsrechtlich geregelten Prinzips.,2025,afd_2025
afd,Zuwendungen an Nichtregierungsorganisationen reduzieren Laut Information der Bundesregierung werden über 500 in Deutschland ansässige oder aktive Nichtregierungsorganisationen (NGOs) direkt sowie mittelbar durch mehrheitlich im Eigentum des Bundes befindliche Unternehmen finanziell unterstützt.,2025,afd_2025
afd,"Im Rahmen der Haushaltskonsolidierung fordern wir eine detaillierte Prüfung dieser Organisationen und deren Projekte, mit dem Ziel, unnötige und ideologiebasierte Ausgaben einzusparen.",2025,afd_2025
afd,"Wahre Kosten der Asylpolitik freilegen Die Kosten der Asylpolitik verteilen sich in schwer überschaubarer Weise auf zahlreiche Einzelpläne der Bundes-, Landes- und Kommunalebene.",2025,afd_2025
afd,"Nicht alle Kosten lassen sich dabei eindeutig beziffern, da Ausgaben im Haushalt in der Regel nicht einer Personengruppe zugeordnet werden.",2025,afd_2025
afd,"Wir fordern eine differenzierte und transparente Aufstellung in der Weise, dass die Kosten der Zuwanderung im Bundeshaushalt als eigene Position ausgewiesen werden und insbesondere auch hier das Konnexitätsprinzip eingehalten wird.",2025,afd_2025
afd,"FINANZEN UND STEUERN 56 Steuerfinanzierte Öffentlichkeitsarbeit der Regierung drastisch kürzen Der Bund der Steuerzahler stellt zu Recht fest, dass steuerfinanzierte Öffentlichkeitsarbeit nur dann gerechtfertigt ist, wenn sie nicht vordringlich der Imageverbesserung der jeweils amtierenden Regierung dient.",2025,afd_2025
afd,"Keinesfalls dürfe sie zum Selbstzweck werden, um politischen Aktionismus zu demonstrieren.",2025,afd_2025
afd,"Zudem ist die Regierung, wie alle staatlichen Stellen, laut ständiger Rechtsprechung des Bundesverfassungsgerichts zur parteipolitischen Neutralität verpflichtet.",2025,afd_2025
afd,"Wir fordern deshalb eine Beschränkung der regierungsseitigen steuerfinanzierten Öffentlichkeitsarbeit auf wichtige Informationen, die nicht bereits durch Medien oder auf sonstige Weise zu beziehen sind.",2025,afd_2025
afd,STEUERRECHT STARK VEREINFACHEN Das deutsche Steuerrecht ist mit über 000 Vorschriften eines der kompliziertesten der Welt.,2025,afd_2025
afd,"Zahlreiche Einzelfallentscheidungen der Finanzgerichte sind dadurch notwendig, die jedoch ihrerseits das Steuerrecht weiter verkomplizieren.",2025,afd_2025
afd,Die Erhebung der Steuern ist zeitaufwendig und für die Beteiligten mit erheblichen Kosten verbunden.,2025,afd_2025
afd,"Unternehmen werden dadurch abgeschreckt, sich in Deutschland niederzulassen; viele hier ansässige Unternehmen verlagern ihren Standort ins Ausland.",2025,afd_2025
afd,Die AfD wird das Steuerrecht durch einen geänderten Einkommensteuertarif mit wenigen Stufen vereinfachen.,2025,afd_2025
afd,"Die Steuersätze werden wir senken, im Gegenzug ebenso die Abschreibungsmöglichkeiten für „Steuersparmodelle”.",2025,afd_2025
afd,Die Unternehmensteuer werden wir rechtsformneutral gestalten.,2025,afd_2025
afd,"Durch diese Maßnahmen werden die Steuern übersichtlicher, die Erhebung der Steuern wird einfacher, zeitsparend und kostengünstig.",2025,afd_2025
afd,FINANZEN UND STEUERN 57 Absenkung der Mehrwertsteuer für die Gastronomie auf 7 % Entgegen vergangener Zusagen wurde zum Jahresbeginn 2024 die Mehrwertsteuer für Speisen und Getränke in der Gastronomie von 7 % wieder auf 19 % erhöht.,2025,afd_2025
afd,Neben den gestiegenen Kosten für Grundnahrungsmittel und für Energie sowie den ebenfalls höheren Personalkosten ist die erhöhte Steuer ein weiterer Preistreiber für die Branche.,2025,afd_2025
afd,"Wirte hatten keine andere Wahl, als die Kosten auf dem Wege von Preiserhöhungen an die Kunden weiterzugeben.",2025,afd_2025
afd,Ein Nachfrageeinbruch war die Folge.,2025,afd_2025
afd,"Restaurants mussten schließen, und für viele Menschen im Lande ist ein weiteres Stück Lebensqualität verloren gegangen.",2025,afd_2025
afd,Deshalb fordern wir einen einheitlichen Mehrwertsteuersatz für die Gastronomie von 7 %.,2025,afd_2025
afd,Abschaffung aller CO₂-Abgaben Die CO₂-Abgaben erhöhen die Produktionskosten und führen zu einem Wettbewerbsnachteil für die deutsche Industrie.,2025,afd_2025
afd,"Weiterhin benachteiligen sie ländliche Regionen, insbesondere unsere Landwirte, die auf fossile Energien angewiesen sind.",2025,afd_2025
afd,"Ein Fahrzeug mit hohem „Emissionspotential“ kann letztendlich weniger CO₂ ausstoßen als ein Fahrzeug mit geringerem „Emissionspotential“, wird jedoch höher besteuert.",2025,afd_2025
afd,"Elektrofahrzeuge, die in der Produktion die Umwelt belasten, werden einseitig bevorzugt.",2025,afd_2025
afd,Wir fordern eine ersatzlose Abschaffung der CO₂-Abgaben.,2025,afd_2025
afd,"Arbeit muss sich lohnen – Niedriglohnsektor und Mittelstand entlasten Die Inflation ist für viele Menschen in Deutschland ein großes Problem und belastet sie finanziell in einer erheblichen, teilweise sogar existenzgefährdenden Weise.",2025,afd_2025
afd,Besonders die Preisentwicklung bei FINANZEN UND STEUERN 58 Nahrungsmitteln treibt die Inflation an.,2025,afd_2025
afd,Der aktuelle Grundfreibetrag zur Freistellung des Existenzminimums ist aus unserer Sicht zu niedrig.,2025,afd_2025
afd,"Der einkommensteuerliche Grundfreibetrag soll auf 000 Euro erhöht werden, von der bisherigen Anlehnung an sozialhilferechtliche Regelungen wird Abstand genommen.",2025,afd_2025
afd,"Die Freibeträge sollen indexiert werden, um auch zukünftig heimliche Steuererhöhungen auszuschließen.",2025,afd_2025
afd,"Diese Maßnahmen tragen dem Lohnabstandsgebot Rechnung und motivieren dazu, am Erwerbsleben teilzunehmen.",2025,afd_2025
afd,Die korrespondierende Verschiebung von weiteren Tarifeckwerten bis hin zum Spitzensteuersatz halten wir ebenfalls für erforderlich.,2025,afd_2025
afd,Grundsteuer abschaffen und Steuerausfälle kompensieren Die Erhebung der den Städten und Gemeinden zugutekommenden Grundsteuer ist äußerst kompliziert und mit sehr hohem Verwaltungsaufwand verbunden.,2025,afd_2025
afd,"Das Bundesmodell berechnet sich nach den Bodenrichtwerten, die oft veraltet, ungenau oder willkürlich sind.",2025,afd_2025
afd,"Die Grundsteuer verletzt zudem den Gleichheitsgrundsatz, da sie nicht die individuellen Merkmale der Grundstücke berücksichtigt.",2025,afd_2025
afd,Deshalb wird sie gänzlich abgeschafft.,2025,afd_2025
afd,Die Kommunen werden durch einen Zuschlag auf die Einkommensteuer und die Körperschaftssteuer vollumfänglich entschädigt.,2025,afd_2025
afd,Damit orientiert man sich an der wirtschaftlichen Leistungsfähigkeit der Steuerpflichtigen.,2025,afd_2025
afd,Für Mieter ergibt sich dadurch ebenfalls eine Entlastung.,2025,afd_2025
afd,Familiensplitting einführen Laut Artikel 6 Grundgesetz stehen Ehe und Familie unter dem besonderen Schutz der staatlichen Ordnung.,2025,afd_2025
afd,Das Bundesverfassungsgericht hat 1957 in Anwendung dieses Artikels die steuerliche Mehrbelastung von Ehegatten für unvereinbar mit dem Grundgesetz FINANZEN UND STEUERN 59 erklärt.,2025,afd_2025
afd,"Daraufhin hat der Gesetzgeber 1958 das Ehegattensplitting eingeführt, das heute nach wie vor gilt.",2025,afd_2025
afd,Familien mit Kindern dürfen nicht schlechter gestellt werden als Kinderlose.,2025,afd_2025
afd,Als eine der wichtigsten Maßnahmen in Anlehnung an den Wortlaut des Grundgesetzes fordern wir eine Ausweitung des Ehegattensplittings auf das Familiensplitting.,2025,afd_2025
afd,"Dies hätte zur Folge, dass die Summe der erzielten Einkünfte aller Familienmitglieder durch die Zahl der Familienmitglieder geteilt wird.",2025,afd_2025
afd,Hierdurch werden Familien mit Kindern steuerlich entlastet.,2025,afd_2025
afd,Angesichts der in Deutschland deutlich zu geringen Geburtenrate schaffen wir dadurch auch einen Anreiz für mehr Kinder.,2025,afd_2025
afd,"Kein eigenes Besteuerungsrecht der Europäischen Union Das Recht, Steuern zu erheben, gilt als eines der Königsrechte der nationalen Parlamente.",2025,afd_2025
afd,Nach den Europäischen Verträgen darf die EU keine Steuern erheben.,2025,afd_2025
afd,Der Haushalt ist grundsätzlich aus Eigenmitteln zu finanzieren.,2025,afd_2025
afd,"Eine teilweise Übertragung der Steuergesetzgebung an die EU würde nach geltender Rechtslage eine Änderung des Grundgesetzes erfordern, die nach Artikel 79 Absatz 3 Grundgesetz („Ewigkeitsklausel“) dauerhaft verboten ist, da sie die haushaltspolitische Souveränität der Bundesländer einschränkt.",2025,afd_2025
afd,"Zudem wäre ein Eingriff in die Souveränität und die demokratische Legitimität der Bundesrepublik die Folge, da sie weniger Gestaltungsspielraum über ihre eigenen Steuersysteme hätte.",2025,afd_2025
afd,Die EU darf deshalb auch in Zukunft kein eigenes Steuererhebungsrecht erhalten.,2025,afd_2025
afd,FINANZEN UND STEUERN 60 Vermögen- und Erbschaftsteuer abschaffen Die AfD will die derzeit zur Erhebung ausgesetzte Vermögensteuer sowie die Erbschaftssteuer abschaffen.,2025,afd_2025
afd,"Beide sind Substanzsteuern, d. h. sie werden unabhängig von der wirtschaftlichen Leistungsfähigkeit des Steuerbürgers erhoben.",2025,afd_2025
afd,"Substanzsteuern greifen auf Vermögen zu, die typischerweise aus versteuertem Einkommen entstanden sind.",2025,afd_2025
afd,Sie führen somit zu einer Doppelbesteuerung.,2025,afd_2025
afd,Sowohl der Verwaltungsaufwand für die Erhebung ist überproportional hoch als auch der Ertrag für die Staatseinnahmen nur marginal.,2025,afd_2025
afd,"Hinzu kommt, dass die Erbschaftsteuer Fehlanreize im Hinblick auf den nachhaltigen Umgang mit erwirtschaftetem Vermögen beim Übergang zur nächsten Generation setzt.",2025,afd_2025
